Date,AUD_USD_ret,CAD_USD_ret,NZD_USD_ret,ZAR_USD_ret,CPI,TB3MS,M1,M2,wti_ret
1975-01-01,-0.026073124,0.014299004,0.005936472,0.0027250089,-0.0016948462,-0.004899793,0.014237968,0.002642273,-0.12150009
1975-02-01,0.025487855,-0.008967488,0.035876796,-0.023566395,0.001919701,0.21442147,-0.013874556,-0.0041575986,0.0064260727
1975-03-01,-0.028593255,0.012933934,-0.031397484,-0.012218323,0.0010670614,-0.029504333,-0.0012566897,-0.0009358512,-0.0496618
1975-04-01,-0.02371333,0.010224175,-0.03564441,0.023805957,0.0035261128,-0.12305806,-0.02023601,-0.004776268,0.049607005
1975-05-01,-0.010864415,0.03127754,-0.008324096,0.003049401,-0.0016268834,-0.06940571,-0.009150448,-0.00080645137,-0.09894172
1975-06-01,0.023206074,0.0016635588,0.043316264,-0.015251054,-0.0021156743,-0.1468722,0.0094687855,0.005405469,-0.05601157
1975-07-01,0.030670855,-0.014574603,0.02316257,-0.039645035,0.0029378764,0.10866399,-0.006343185,-0.0060553467,0.0030907595
1975-08-01,-0.010537242,0.016743563,-5.848125e-05,0.016252458,-0.0016995214,-0.094839275,0.026441956,0.0065832874,-0.04379648
1975-09-01,-0.012145601,-0.014507911,0.018558698,-0.009528643,-0.0020953673,0.041999847,-0.01147339,-0.0023731834,-0.0823089
1975-10-01,-0.022464972,0.010359682,-0.031287763,0.038780723,0.002592709,-0.18693188,-0.00313197,0.0030381393,-0.020685697
1975-11-01,0.0015095916,0.0011637494,-0.017560627,0.01499628,0.0011331486,0.08959611,-0.013327605,-0.004389336,-0.06425159
1975-12-01,0.009267348,0.005196805,-0.0040714694,-0.0177927,-0.0008972051,0.07873829,0.0047247927,-0.001783613,-0.005236991
1976-01-01,0.040220857,-0.02678655,0.03750961,-0.041030068,-0.0022128792,0.2719164,0.0010487519,0.0032719008,-0.08485421
1976-02-01,0.026473342,-0.015515522,0.029490612,-0.03264732,-0.0032132778,0.12906067,0.012826771,0.003018448,-0.053498935
1976-03-01,0.0022351763,-0.0020232259,-0.014437594,0.017524509,0.0021582164,-0.013124254,0.0058218134,0.0024627347,0.045763522
1976-04-01,-0.024899092,0.0031548147,-0.03379138,0.024517955,0.0017885916,0.10517391,-0.010126847,-0.003731103,0.040396232
1976-05-01,0.029212238,-0.008534087,0.016320681,-0.018570201,-0.0009822662,0.33442247,0.0015910645,-0.0024661263,-0.048883557
1976-06-01,0.017719958,0.014116655,-0.004427242,-0.003219336,0.0029380324,0.07072484,0.0061142347,0.0022173456,0.009635088
1976-07-01,-0.012007703,-0.027274245,0.021462735,-0.027367134,0.002691293,0.27120072,-0.010058107,-0.0020749022,0.060589742
1976-08-01,-0.019835923,-0.0035222415,-0.023024652,0.0053389324,0.0015192942,0.20412345,-0.0013413589,-0.00036588052,0.14517482
1976-09-01,-0.008995936,0.0068479204,-0.038018968,0.033279356,0.0024617119,0.15232894,-0.0032797828,-0.00033658778,0.084035605
1976-10-01,-0.020799756,0.027830789,-0.013271802,-0.005266674,-0.0011451107,-0.13950996,0.00633623,-0.0007933321,-0.075433224
1976-11-01,-0.0027983836,0.004359938,0.020486498,-0.008681254,0.0026474802,-0.23273797,-0.008049319,-0.0005708013,-0.036635812
1976-12-01,-0.005358235,0.008728329,-0.0025579524,0.0072528995,-0.0011765743,-0.0871156,-0.00873351,-0.0017013386,0.074022025
1977-01-01,-0.0060982015,0.016260965,-0.00026807652,0.017338192,-0.0011094052,-0.07542388,0.0052265837,0.0026056827,-0.07476597
1977-02-01,-0.0142080765,-0.008550379,-0.001490846,-0.025528647,-0.0031023112,-0.054446876,0.017838923,0.0031356532,-0.15871483
1977-03-01,-0.0002683732,-0.010594705,0.010460145,-0.019338243,0.00050955085,-0.22397579,0.0007391361,-0.0054973457,-0.088094756
1977-04-01,0.00619925,-0.0005597447,-0.0165496,0.039181806,0.0049652667,-0.33773154,0.005550979,0.0055999737,0.10406078
1977-05-01,-0.022690922,0.019489966,-0.014776441,0.038090892,-0.0011363577,-0.39524472,-0.013272457,-0.0009962381,-0.0318579
1977-06-01,0.026708893,-0.006452437,0.0054529016,-0.019979587,0.0010041866,0.29485413,-0.021318933,-0.006583765,0.01581874
1977-07-01,0.034458127,-0.025418226,0.034987792,-0.059020385,0.0015115587,0.29573098,0.019606445,-0.0029980657,0.13943277
1977-08-01,0.017989097,-0.011119428,0.02591456,-0.008928426,0.0044123656,0.10275998,-0.0073347925,0.002297812,0.14824833
1977-09-01,-0.043430973,0.0049225623,-0.036825486,0.020387847,0.0018983462,0.19626555,-0.013205296,-0.005448242,0.08061767
1977-10-01,-0.063192025,0.0369639,-0.0527606,0.06875347,-0.0029279757,-0.16932568,0.014592613,0.0014397947,-0.020985816
1977-11-01,-0.01738388,-0.00280675,-0.0013740669,0.03645425,-1.758984e-05,-0.099235654,-0.018880233,-0.0018487982,-0.06844832
1977-12-01,-0.002381424,-0.0046440763,0.03118588,-0.02871712,-0.0014399297,-0.20903789,0.007927276,-0.00046860366,-0.02396414
1978-01-01,0.020696828,-0.008498872,0.028208878,0.0026141386,-0.00050002005,-0.15801577,0.00022143857,0.0008879503,0.028556174
1978-02-01,0.037116185,-0.025400577,0.038759187,-0.048347358,-0.0043093837,0.19340701,0.011241029,0.0024476626,-0.043505188
1978-03-01,0.021142405,-0.020303471,0.012019558,-0.024475848,0.0050412575,0.14580014,0.012967845,0.0058936467,0.124470584
1978-04-01,-0.022162102,-0.0053825993,-0.021304091,0.016103083,0.001900098,0.15108614,-0.007757219,-0.003455714,0.11849451
1978-05-01,-0.042707387,0.021989858,-0.05816351,0.053596906,-0.0018028222,-0.0079321265,0.00013582643,-0.00025579805,-0.055719156
1978-06-01,-0.0093248,0.007347023,-0.029383304,0.037460104,0.0009674716,-0.045298103,-0.027956195,-0.00092205044,-0.068518914
1978-07-01,0.025962414,-0.0001752216,0.030877441,-0.014924517,-0.0030391654,0.2761502,0.014139324,-0.0013217513,-0.07038038
1978-08-01,0.028953942,-0.006251671,0.018990504,-0.0040958812,-0.00489981,-0.4455744,0.016719174,0.0021050924,-0.06591991
1978-09-01,0.03641741,-0.028173534,0.045147296,-0.035489053,0.0023988136,-0.17738831,-0.0049400134,-0.0013723464,0.10425665
1978-10-01,0.01634632,-0.021533407,0.003129323,0.009467628,0.0023975272,-0.34180194,-0.0016757201,0.0047376673,0.1296742
1978-11-01,-0.03540867,0.0040548625,-0.0013328565,0.016850619,-0.0041654115,-0.28546968,-0.019580903,-0.0038125443,-0.04222292
1978-12-01,-0.0033757829,-0.0036857047,-0.019929372,0.04458251,0.0052754562,-0.09056729,-0.019650294,-0.0036377744,0.14276294
1979-01-01,0.016020676,-0.013890119,0.025552845,-0.019688288,0.002074923,-0.09816768,0.025322583,0.011109302,-0.061469227
1979-02-01,0.019311285,0.013369511,0.0527897,0.009313134,-0.001228212,-0.118526906,0.010819577,0.0033682191,-0.044244174
1979-03-01,-0.022163006,-0.0069843214,-0.002979808,0.003877282,0.0014353519,-0.11736396,0.012422581,0.0023018462,-0.024971541
1979-04-01,-0.016291928,0.022738678,-0.0074996846,-0.00841084,-0.002724141,0.028306862,0.015996927,0.0049243746,-0.054142423
1979-05-01,0.03321156,-0.0130285965,0.037755117,-0.045693215,-0.00055908883,-0.0006132507,0.0008096542,-0.003557212,-0.08676121
1979-06-01,0.008581877,-0.0019509244,-0.020847276,-0.032666996,-0.00036605977,0.018711671,0.008857067,-0.0007908125,0.053160124
1979-07-01,-0.034750972,0.014478384,-0.04814201,0.037763853,0.0036014162,-0.048790783,-0.0021638123,-0.001574915,0.18062152
1979-08-01,-0.014136461,0.027754668,-0.038363446,0.029917128,-0.0016038637,-0.15510012,0.0044251657,0.007470432,0.04231931
1979-09-01,0.021282373,0.0062873224,0.029171323,-0.018354015,-0.0065106833,0.21908693,-0.016642753,-0.00052729476,-0.20550036
1979-10-01,0.020441052,-0.027155522,0.019655276,-0.050220177,0.0018608416,0.24442129,0.008977466,-0.003437083,0.11314569
1979-11-01,-0.0022509713,-0.016074145,-0.021067187,0.00503584,0.0054630325,0.15924986,-0.0019446838,0.00067761383,0.13577326
1979-12-01,-0.04197638,0.020206947,-0.04861477,0.07204867,-0.0030235471,-0.11054627,-0.001966087,0.00031628838,-0.12991294
1980-01-01,0.008872594,0.004238578,0.0062222704,0.063712694,3.978455e-05,-0.0030846882,-0.013516239,-0.00086426124,-0.059484057
1980-02-01,0.03068885,-0.019325985,0.03347272,-0.039511114,-0.0038690493,0.14557347,0.012694151,0.0030375978,-0.06063653
1980-03-01,-0.01764983,0.013602801,-0.040319405,0.056014776,0.002230197,-0.043919582,0.005237178,0.00016582025,0.046346363
1980-04-01,-0.008479516,0.0010589553,-0.01305674,0.015323859,0.0023773618,0.17768948,-0.020160398,-0.0021918046,-0.07981362
1980-05-01,0.03267754,-0.008809872,0.018977053,-0.028342456,-0.0021516501,0.25495967,0.01616061,-0.00021281699,-0.061661478
1980-06-01,0.009211322,-0.008049281,5.5865556e-05,-0.026310282,0.0038202987,0.10937044,0.00518597,0.0038182742,0.07992658
1980-07-01,-0.017556751,0.0151780825,-0.014224742,0.018896343,-0.0020686781,-0.17301223,-0.0074334443,-0.0027128647,0.013833569
1980-08-01,0.008104973,-0.0020820806,0.005520317,-0.009133712,0.0040102974,-0.19066988,-0.0040989933,-0.0027247905,0.021031184
1980-09-01,-0.02229582,0.012630848,-0.02032997,0.029830754,-0.0019130806,-0.039858848,-0.0046849707,-0.0034100253,0.0364028
1980-10-01,-0.00204067,0.013325067,-0.0037482888,0.038952783,-0.0008883829,-0.12340408,0.007848724,0.0040848874,-0.022725187
1980-11-01,0.012388759,-0.01018251,0.036506377,-0.011175516,-0.0024579354,-0.105318815,0.0063977866,0.0012480045,-0.15499943
1980-12-01,0.016948432,-0.018798284,0.038906652,-0.020067241,0.0047922377,-0.16914637,0.0062626074,0.0047411094,0.08325007
1981-01-01,-0.02529574,0.0026166814,-0.016551033,0.017546682,0.0022846328,-0.29391092,0.0012835338,0.004739689,0.01521682
1981-02-01,0.0019436573,-0.009001512,-0.006714432,-0.0013374914,-0.0026978578,0.19117807,-0.02103115,-0.005733838,-0.047366973
1981-03-01,-0.0042295186,-0.0031750267,-0.016144019,-0.030722244,0.0041169673,0.22510833,0.014627378,0.0023578086,0.056806862
1981-04-01,0.033548176,-0.021320976,0.039519407,-0.031999767,0.0028784038,0.269882,-0.0017053102,-0.0014248692,0.05011694
1981-05-01,-0.046861246,0.0073497146,-0.042137828,0.003147825,7.333518e-05,0.19693848,-0.0048643895,-0.0043663355,0.03098824
1981-06-01,-0.009463719,0.0039259284,-0.0227251,0.008719096,0.0027048422,-0.4688352,0.012794367,0.008295256,-0.031176819
1981-07-01,-0.0042519867,0.014646642,-0.0018935925,-0.006648102,-0.0011472246,-0.0911278,-0.017444229,-0.0046901656,0.081954375
1981-08-01,-0.033518333,0.0267174,-0.017745186,0.051939838,4.8803477e-06,-0.2759795,0.0042114803,0.003196164,-0.017236518
1981-09-01,0.049374428,-0.011367989,0.04617391,-0.034772445,-0.0037855846,0.2013229,-0.009633082,0.0009969749,-0.09396406
1981-10-01,0.037976827,-0.018018508,0.03869138,-0.041317657,0.0031228578,0.13598874,0.012374118,0.0011903322,0.13148643
1981-11-01,-0.02921594,0.0062965364,-0.039311033,0.04838426,-0.003312394,0.095920175,0.0035966486,-0.005803888,0.043295894
1981-12-01,-0.01831869,-0.011998073,-0.0036592055,0.043042913,0.0039812988,-0.25133026,-0.016277682,0.0048923283,-0.030291982
1982-01-01,-0.016608756,0.02008353,0.020937297,-0.0076920292,-0.0058881305,0.15429865,-0.0064402116,-0.0070906947,-0.06950104
1982-02-01,-0.023224434,0.011162583,-0.029558942,0.038880754,0.0034000343,-0.06261555,-0.017627366,-0.0028287712,0.09991075
1982-03-01,-0.0045248694,0.011979316,0.0024873293,-0.010722254,-0.0021965434,0.020153055,-0.0135671785,-0.0030765561,-0.0926196
1982-04-01,0.034559146,-0.011827123,0.019790795,-0.0155748725,-0.0035416712,0.08749713,0.0016958029,-0.0005976318,-0.07375775
1982-05-01,0.023409294,-0.006501475,0.019467043,-0.028328499,-0.0008576961,0.22507732,0.009461488,0.0013212881,0.011007655
1982-06-01,-0.02954288,0.01163357,-0.011358246,0.05400038,-0.0034906864,-0.31201705,-0.0042587575,-0.0002695162,0.013383133
1982-07-01,0.00849279,-0.017189937,0.034678888,-0.03120253,0.004218896,-0.20578489,-0.0024818527,-0.00313544,0.06388284
1982-08-01,-0.004394912,0.0030392914,-0.0055650524,0.047686256,0.0018647437,-0.067589976,0.0031200862,-0.00084607286,0.14323403
1982-09-01,-0.04446013,0.020593595,-0.020023556,0.03766692,-0.0028398924,-0.22405097,0.008516366,0.0048453426,-0.117501564
1982-10-01,0.043260306,-0.009030509,0.04378039,-0.04190665,-0.0030815825,0.15836866,-0.008589822,-0.002221632,-0.12503959
1982-11-01,0.02315818,-0.0093526505,0.024850002,-0.059754066,-0.0025180306,0.14088622,0.0112406,-0.0072768605,0.054353256
1982-12-01,-0.0488484,0.0023709557,-0.027956877,0.03399471,0.0018324535,0.09322286,0.0043791016,-0.001777876,0.1182704
1983-01-01,-0.0007581434,-0.0049329004,-0.009716181,0.0015807156,0.0020298115,0.04639717,-0.0028924507,-0.00045345817,0.029954748
1983-02-01,0.004513854,-0.00179916,-0.016631635,-0.041151363,-0.00019446218,0.22468118,-0.0024703923,-0.004912156,0.011536304
1983-03-01,0.0007820251,0.019874716,-0.015251473,-0.0019894186,-0.0006618128,-0.01705281,-0.0080324225,-0.00455183,0.05509356
1983-04-01,-0.03132794,0.015830671,-0.037815474,0.04773251,0.0022633206,-0.014501829,-0.009582112,-0.0004146146,-0.01017938
1983-05-01,-0.060840093,0.040142562,-0.026496472,0.02048356,-0.0014601704,-0.13411792,0.015301336,-0.0015577296,-0.080139875
1983-06-01,0.011484842,0.00497953,0.031918447,0.048158143,0.0024163334,-0.4275254,0.015544129,0.0013970247,0.008828421
1983-07-01,0.0042990795,0.014570489,0.019559424,0.027618198,-0.0032185456,-0.19425516,0.013508157,0.0017097653,0.013051808
1983-08-01,0.007417272,-0.0014806275,0.003259215,0.021396438,0.005072075,-0.2939461,-0.0031466195,0.0010267748,0.090590894
1983-09-01,0.0046978695,0.03941804,-0.018317062,0.019744359,-0.003931927,-0.02267578,-0.0026483166,0.0024268834,-0.119059674
1983-10-01,0.030913109,-0.009703196,0.024931863,-0.03687917,0.0016347506,-0.05469707,-0.010697753,0.004198961,-0.005943389
1983-11-01,0.016348653,0.0035319135,0.008739391,-0.0051789926,-0.0024509733,-0.014543529,0.01829205,0.0016500439,-0.058512654
1983-12-01,-0.0119260335,0.0020479066,-0.011589742,0.024688303,0.0027045521,-0.053350653,-0.0058365185,-0.0019957738,0.0496367
1984-01-01,-0.009623517,0.013790074,-0.008491212,-0.005185454,0.0009878834,-0.01187453,-0.0050400677,-0.0040438455,0.020106332
1984-02-01,0.03289434,-0.021568187,0.035201162,-0.04258213,-0.00405543,0.16388085,0.012136676,0.0027733524,-0.053023335
1984-03-01,-0.015967157,0.0115606915,-0.040025942,0.051770743,0.0023789424,-0.03512667,0.0061618625,0.0006863317,0.05123467
1984-04-01,-0.007354282,-0.0058064624,-0.01973441,0.010599245,0.003255292,0.2324051,-0.026585672,-0.0038002604,-0.058153618
1984-05-01,0.031941127,-0.001190602,0.017323809,-0.028423056,-1.281058e-05,0.25844786,0.012542192,-0.0016764816,-0.037547953
1984-06-01,0.0155262,-0.0058495454,-0.00056613114,-0.013894148,0.0032323017,0.065959066,-0.0008286365,0.0018508708,0.070914835
1984-07-01,-0.0024216978,0.010472117,-0.005144318,-0.00075907755,-0.0029859755,-0.27588966,0.00071718113,-0.0026666434,-0.010027336
1984-08-01,0.008804679,0.00056087313,0.009894386,-6.082491e-05,0.0056341677,-0.31648487,-0.00091206393,0.00097464904,0.113836005
1984-09-01,-0.009329143,0.023947148,-0.019502757,0.039791238,-0.002753861,-0.16856723,-0.0066410336,-0.0028688747,0.080715746
1984-10-01,0.014704098,-0.0013703424,0.0026765573,0.02263054,-8.630472e-05,0.09017872,-0.005779408,-0.001719146,-0.0109086335
1984-11-01,0.018059853,-0.0039486308,0.018518165,-0.014647694,-0.0021412089,-0.15913859,0.018647809,0.008267186,-0.07863074
1984-12-01,0.009643101,0.001999343,0.023060458,0.0114689665,0.0009204687,0.050373483,-0.013679038,-0.0039525586,-0.07891359
1985-01-01,0.004870184,0.0002726471,-0.011237321,0.009742825,0.0051791663,-0.48766536,0.024392877,0.009349783,0.056531694
1985-02-01,-0.030169077,0.006261873,-0.038503136,0.015547824,-0.004138105,-0.20823175,-0.029752176,-0.009577552,0.010548586
1985-03-01,-0.013925344,0.0005683441,-0.021823639,0.049713537,0.004436547,-0.19693369,-0.021828283,0.0019005341,0.044252444
1985-04-01,0.027808381,0.0060774405,0.01167252,-0.025766056,-0.005798293,0.23138495,0.004462529,3.916954e-05,-0.14705805
1985-05-01,0.03445664,-0.031333275,0.013275342,-0.049535606,-0.0025208502,0.3013213,0.008736398,-0.0015969425,-0.00077743287
1985-06-01,0.0021517582,-0.0016900556,-0.011516257,0.021079708,0.0012685432,-0.09219955,-0.004031887,-0.001071798,0.13427305
1985-07-01,-0.035012577,-0.002421768,-0.033038206,0.011348855,0.0037596792,0.10950364,-0.0060359146,-0.0022867392,0.17849587
1985-08-01,0.014497847,0.0025879373,0.02670658,-0.013699401,-0.001339329,0.18693621,0.0026687977,0.00017715643,-0.062572904
1985-09-01,0.0337634,-0.013547906,0.019196546,-0.038877748,0.002059393,0.17004842,0.015994681,0.0022553862,0.02188477
1985-10-01,-0.009064696,-0.002470579,-0.007315057,-0.007588609,0.0010285509,-0.025043048,-0.012836148,-0.0039953813,0.046025485
1985-11-01,-0.021177929,0.00022226346,-0.017654585,0.009930846,0.000671668,0.10005188,-0.016781854,-0.0036591708,-0.00089535647
1985-12-01,0.010738349,0.009892438,-0.016051034,0.020718709,-0.0029913166,0.06345537,0.0007488564,0.0013658296,-0.044062324
1986-01-01,-0.01980295,0.014735086,-0.012622734,0.06838317,-0.0016266076,-0.30396077,0.0066796215,0.0026379519,-0.031047564
